state,district,period,enrolment_count,demographic_update_count,biometric_update_count,UIS,total_updates,rolling_updates,historical_avg,RIS,BSS,period_dt,TSD,TSD_raw,TSD_norm
Andhra Pradesh,Ananthapuramu,NaT,926,3062.0,1059.0,0.00017216619498170428,4121.0,1676.0,7721.615384615385,0.018282173789733184,0.25697646202378066,,-0.14262372169450516,-0.14262372169450516,0.23565395470481396
Andhra Pradesh,Annamayya,2025-01,11,7242.0,5848.0,0.046036597160431736,13090.0,13090.0,1382.1666666666667,0.7977029824516801,0.44675324675324674,2025-01-01,3.151783235221946,3.151783235221946,0.9615863012691562
Andhra Pradesh,Annamayya,2025-02,27,86.0,52.0,0.00019772954896170493,138.0,6614.0,1382.1666666666667,0.4030563426994204,0.37681159420289856,2025-02-01,-0.33493333310934026,-0.33493333310934026,0.19327796129933728
Andhra Pradesh,Annamayya,2025-03,12,239.0,42.0,0.000905902227036507,281.0,4503.0,1382.1666666666667,0.2744122635584351,0.1494661921708185,2025-03-01,-0.29643731170172954,-0.29643731170172954,0.20176067382371066
Andhra Pradesh,Annamayya,2025-04,22,69.0,18.0,0.00015298640003657605,87.0,168.66666666666666,1382.1666666666667,0.010278525824307364,0.20689655172413793,2025-04-01,-0.34866268340156503,-0.34866268340156503,0.19025265823120413
Andhra Pradesh,Annamayya,2025-05,3,117.0,10.0,0.0016377164816175997,127.0,165.0,1382.1666666666667,0.010055079610735464,0.07874015748031496,2025-05-01,-0.33789456552531033,-0.33789456552531033,0.19262544495130857
Andhra Pradesh,Annamayya,2025-06,13,104.0,39.0,0.00042554837711323456,143.0,119.0,1382.1666666666667,0.007251845295015274,0.2727272727272727,2025-06-01,-0.33358731837480843,-0.33358731837480843,0.19357455963935033
Andhra Pradesh,Annamayya,2025-08,14,249.0,40.0,0.0007985940323748362,289.0,186.33333333333334,1382.1666666666667,0.01135513030788106,0.1384083044982699,2025-08-01,-0.2942836881264786,-0.2942836881264786,0.20223523116773157
Andhra Pradesh,Annamayya,2025-09,20,134.0,39.0,0.00033463576927540717,173.0,201.66666666666666,1382.1666666666667,0.012289541746454457,0.2254335260115607,2025-09-01,-0.32551122996761733,-0.32551122996761733,0.19535414967942868
Andhra Pradesh,Annamayya,2025-10,18,59.0,39.0,0.00021062495432877266,98.0,186.66666666666666,1382.1666666666667,0.011375443600023958,0.3979591836734694,2025-10-01,-0.345701450985595,-0.345701450985595,0.19090517457923284
Andhra Pradesh,Annamayya,2025-11,10,194.0,31.0,0.0008704398622770707,225.0,165.33333333333334,1382.1666666666667,0.010075392902878365,0.13777777777777778,2025-11-01,-0.3115126767284862,-0.3115126767284862,0.19843877241556446
Andhra Pradesh,Annamayya,2025-12,23,165.0,36.0,0.0003380838885366014,201.0,174.66666666666666,1382.1666666666667,0.010644165082879563,0.1791044776119403,2025-12-01,-0.31797354745423906,-0.31797354745423906,0.19701510038350176
Andhra Pradesh,Annamayya,NaT,241,1586.0,148.0,0.0002783481274667479,1734.0,720.0,1382.1666666666667,0.04387671102866385,0.0853517877739331,,0.09471457015322399,0.09471457015322399,0.2879521514315046
Andhra Pradesh,Bapatla,2025-01,7,1759.0,3088.0,0.02678744134893309,4847.0,4847.0,517.3846153846154,0.789080831038991,0.6370951103775532,2025-01-01,3.28578004358655,3.28578004358655,0.9911128955243165
Andhra Pradesh,Bapatla,2025-02,8,74.0,25.0,0.0004787419242523889,99.0,2473.0,517.3846153846154,0.40259890554145344,0.25252525252525254,2025-02-01,-0.3175154598395175,-0.3175154598395175,0.19711604134842678
Andhra Pradesh,Bapatla,2025-03,8,88.0,8.0,0.0004642345932144377,96.0,1680.6666666666667,517.3846153846154,0.2736087992640529,0.08333333333333333,2025-03-01,-0.3197921840413453,-0.3197921840413453,0.19661435841613367
Andhra Pradesh,Bapatla,2025-04,4,52.0,17.0,0.0006673372277457542,69.0,88.0,517.3846153846154,0.014326204483480752,0.2463768115942029,2025-04-01,-0.3402827018577951,-0.3402827018577951,0.19209921202549574
Andhra Pradesh,Bapatla,2025-05,3,82.0,3.0,0.0010961094562007556,85.0,83.33333333333333,517.3846153846154,0.01356648151844768,0.03529411764705882,2025-05-01,-0.3281401727813804,-0.3281401727813804,0.19477485433105896
Andhra Pradesh,Bapatla,2025-06,6,130.0,31.0,0.001038080132048951,161.0,105.0,517.3846153846154,0.01709376671324408,0.19254658385093168,2025-06-01,-0.2704631596684105,-0.2704631596684105,0.20748415528248432
Andhra Pradesh,Bapatla,2025-07,1,33.0,0.0,0.0012766451313397037,33.0,93.0,517.3846153846154,0.015140193374587614,0.0,2025-07-01,-0.3676033922797282,-0.3676033922797282,0.18607901683797848
Andhra Pradesh,Bapatla,2025-08,9,110.0,15.0,0.0005373085569611547,125.0,106.33333333333333,517.3846153846154,0.017310830417539242,0.12,2025-08-01,-0.2977838500903436,-0.2977838500903436,0.20146396009496706
Andhra Pradesh,Bapatla,2025-09,13,66.0,13.0,0.00023509315938423446,79.0,79.0,517.3846153846154,0.012861024479488403,0.16455696202531644,2025-09-01,-0.3326936211850359,-0.3326936211850359,0.19377148846647274
Andhra Pradesh,Bapatla,2025-10,5,23.0,26.0,0.0003791249177917908,49.0,84.33333333333333,517.3846153846154,0.013729279296669054,0.5306122448979592,2025-10-01,-0.3554608632033135,-0.3554608632033135,0.1887546591435417
Andhra Pradesh,Bapatla,2025-11,6,105.0,26.0,0.0008446490515429352,131.0,86.33333333333333,517.3846153846154,0.014054874853111797,0.1984732824427481,2025-11-01,-0.29323040168668807,-0.29323040168668807,0.20246732595955327
Andhra Pradesh,Bapatla,2025-12,5,87.0,22.0,0.0008433595110062286,109.0,96.33333333333333,517.3846153846154,0.015682852635325522,0.2018348623853211,2025-12-01,-0.3099263791667583,-0.3099263791667583,0.1987883177894038
Andhra Pradesh,Bapatla,NaT,138,761.0,82.0,0.00023632232009648005,843.0,361.0,517.3846153846154,0.05876999793791536,0.09727164887307237,,0.24711214221376684,0.24711214221376684,0.32153340855711715
Andhra Pradesh,Chittoor,2025-01,130,31845.0,159437.0,0.05692289837131031,191282.0,191282.0,17030.076923076922,0.9460617383363312,0.8335180518815153,2025-01-01,3.321006158281684,3.321006158281684,0.9988750744036736
Andhra Pradesh,Chittoor,2025-02,130,514.0,832.0,0.0004005511297863033,1346.0,96314.0,17030.076923076922,0.47635946020077896,0.6181277860326895,2025-02-01,-0.2989173096557934,-0.2989173096557934,0.20121419891705453
Andhra Pradesh,Chittoor,2025-03,151,1239.0,721.0,0.0005021522089957494,1960.0,64862.666666666664,17030.076923076922,0.3208042951234129,0.3678571428571429,2025-03-01,-0.28721529945597024,-0.28721529945597024,0.2037927715812613
Andhra Pradesh,Chittoor,2025-04,109,1235.0,638.0,0.0006647640619959036,1873.0,1726.3333333333333,17030.076923076922,0.008538272886530288,0.3406300053390283,2025-04-01,-0.28887340187842075,-0.28887340187842075,0.20342740379333624
Andhra Pradesh,Chittoor,2025-05,36,871.0,187.0,0.0011369449065298035,1058.0,1630.3333333333333,17030.076923076922,0.008063466439084694,0.1767485822306238,2025-05-01,-0.3044062004335606,-0.3044062004335606,0.20000470555013014
Andhra Pradesh,Chittoor,2025-06,138,961.0,950.0,0.0005357199925318782,1911.0,1614.0,17030.076923076922,0.007982683397679022,0.4971219256933543,2025-06-01,-0.28814917323413203,-0.28814917323413203,0.20358698972369432
Andhra Pradesh,Chittoor,2025-07,9,364.0,12.0,0.0016162241393391536,376.0,1115.0,17030.076923076922,0.0055146790510607864,0.031914893617021274,2025-07-01,-0.3174041987336899,-0.3174041987336899,0.1971405580631773
Andhra Pradesh,Chittoor,2025-08,163,980.0,782.0,0.0004181908758915334,1762.0,1349.6666666666667,17030.076923076922,0.006675317033705568,0.4438138479001135,2025-08-01,-0.2909889118656852,-0.2909889118656852,0.2029612448915008
Andhra Pradesh,Chittoor,2025-09,125,801.0,745.0,0.00047847112073968047,1546.0,1228.0,17030.076923076922,0.006073565806908202,0.481888745148771,2025-09-01,-0.2951055799490106,-0.2951055799490106,0.20205412486630756
Andhra Pradesh,Chittoor,2025-10,133,555.0,728.0,0.0003731910921642378,1283.0,1530.3333333333333,17030.076923076922,0.007568876389662203,0.5674201091192518,2025-10-01,-0.30011800451342996,-0.30011800451342996,0.2009496222430398
Andhra Pradesh,Chittoor,2025-11,125,1004.0,687.0,0.0005233471314170761,1691.0,1506.6666666666667,17030.076923076922,0.00745182341129888,0.4062684801892371,2025-11-01,-0.29234207591159306,-0.29234207591159306,0.20266307117951599
Andhra Pradesh,Chittoor,2025-12,132,712.0,732.0,0.00042320375795558586,1444.0,1472.6666666666667,17030.076923076922,0.007283662794495232,0.5069252077562327,2025-12-01,-0.2970495620994698,-0.2970495620994698,0.2016257626321885
Andhra Pradesh,Chittoor,NaT,2337,10120.0,3739.0,0.00022941902821847426,13859.0,5664.666666666667,17030.076923076922,0.0280168776662861,0.2697885850349953,,-0.0604364405509283,-0.0604364405509283,0.2537641659320704
Andhra Pradesh,Cuddapah,2025-01,94,11041.0,108569.0,0.049226152211328804,119610.0,119610.0,10794.384615384615,0.9333221788684308,0.9076916645765404,2025-01-01,3.3178169480230637,3.3178169480230637,0.9981723224616688
Andhra Pradesh,Cuddapah,2025-02,107,347.0,622.0,0.0003503452654398677,969.0,60289.5,10794.384615384615,0.4704416646006878,0.6418988648090815,2025-02-01,-0.29957858054237546,-0.29957858054237546,0.20106848591538562
Andhra Pradesh,Cuddapah,2025-03,85,595.0,621.0,0.0005534404562242708,1216.0,40598.333333333336,10794.384615384615,0.3167906105266576,0.5106907894736842,2025-03-01,-0.292047485090081,-0.292047485090081,0.20272798514100687
Andhra Pradesh,Cuddapah,2025-04,90,528.0,336.0,0.00037138767457155014,864.0,1016.3333333333334,10794.384615384615,0.007930494449655396,0.3888888888888889,2025-04-01,-0.3027800583662253,-0.3027800583662253,0.20036303077898793
Andhra Pradesh,Cuddapah,2025-05,26,488.0,109.0,0.0008882950389391644,597.0,892.3333333333334,10794.384615384615,0.006962916904469497,0.18257956448911222,2025-05-01,-0.31092095911830064,-0.31092095911830064,0.19856915914643375
Andhra Pradesh,Cuddapah,2025-06,108,612.0,596.0,0.00043271249120604993,1208.0,889.6666666666666,10794.384615384615,0.006942108785218187,0.49337748344370863,2025-06-01,-0.29229140720999336,-0.29229140720999336,0.2026742361782337
Andhra Pradesh,Cuddapah,2025-07,9,290.0,5.0,0.0012680481944283251,295.0,700.0,10794.384615384615,0.005462131303468788,0.01694915254237288,2025-07-01,-0.32012901914499264,-0.32012901914499264,0.19654013580174703
Andhra Pradesh,Cuddapah,2025-08,101,859.0,480.0,0.0005128796372228813,1339.0,947.3333333333334,10794.384615384615,0.007392084364027759,0.35847647498132934,2025-08-01,-0.28829718249642833,-0.28829718249642833,0.20355437544364416
Andhra Pradesh,Cuddapah,2025-09,102,389.0,535.0,0.0003504516046814873,924.0,852.6666666666666,10794.384615384615,0.006653396130606265,0.579004329004329,2025-09-01,-0.3009506424668825,-0.3009506424668825,0.2007661479997866
Andhra Pradesh,Cuddapah,2025-10,90,443.0,627.0,0.00045993612475874845,1070.0,1111.0,10794.384615384615,0.00866918268307689,0.585981308411215,2025-10-01,-0.2964990637784818,-0.2964990637784818,0.20174706657039673
Andhra Pradesh,Cuddapah,2025-11,69,628.0,455.0,0.0006072053918493188,1083.0,1025.6666666666667,10794.384615384615,0.00800332286703498,0.420129270544783,2025-11-01,-0.2961026903336242,-0.2961026903336242,0.20183440863490312
Andhra Pradesh,Cuddapah,2025-12,67,424.0,463.0,0.0005121593086830923,887.0,1013.3333333333334,10794.384615384615,0.007907085315497674,0.5219842164599775,2025-12-01,-0.3020787822714772,-0.3020787822714772,0.20051755904696072
Andhra Pradesh,Cuddapah,NaT,1644,7676.0,2589.0,0.00024155353301633225,10265.0,4078.3333333333335,10794.384615384615,0.03182341737997172,0.25221626887481735,,-0.016141077204201264,-0.016141077204201264,0.26352478065779544
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-01,10,2051.0,3603.0,0.021873186583620256,5654.0,5654.0,634.6153846153846,0.7504248241958825,0.6372479660417404,2025-01-01,3.253216517182412,3.253216517182412,0.9839374258740546
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-02,15,54.0,38.0,0.00023727545875404596,92.0,2873.0,634.6153846153846,0.3813177431755873,0.41304347826086957,2025-02-01,-0.3516856082910062,-0.3516856082910062,0.18958654776362127
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-03,14,126.0,43.0,0.0004669978943645236,169.0,1971.6666666666667,634.6153846153846,0.26168864727736385,0.25443786982248523,2025-03-01,-0.301779555852773,-0.301779555852773,0.20058349447604548
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-04,4,47.0,25.0,0.0006963518898216566,72.0,111.0,634.6153846153846,0.014732429339537135,0.3472222222222222,2025-04-01,-0.36464821931392394,-0.36464821931392394,0.1867301979681864
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-05,3,90.0,6.0,0.0012379589152385006,96.0,112.33333333333333,634.6153846153846,0.014909395457729773,0.0625,2025-05-01,-0.3490930860864227,-0.3490930860864227,0.19015781772270823
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-06,13,79.0,41.0,0.00035710353324187513,120.0,96.0,634.6153846153846,0.012741560509869954,0.3416666666666667,2025-06-01,-0.3335379528589214,-0.3335379528589214,0.19358543747723006
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-07,1,103.0,0.0,0.003984680258423924,103.0,106.33333333333333,634.6153846153846,0.0141130479258629,0.0,2025-07-01,-0.34455617222840146,-0.34455617222840146,0.19115754015111044
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-08,14,130.0,29.0,0.00043936488286366426,159.0,127.33333333333333,634.6153846153846,0.01690026428739695,0.18238993710691823,2025-08-01,-0.30826086136423186,-0.30826086136423186,0.19915531957832802
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-09,18,88.0,34.0,0.0002622065757970435,122.0,128.0,634.6153846153846,0.016988747346493274,0.2786885245901639,2025-09-01,-0.33224169175662965,-0.33224169175662965,0.19387107245677354
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-10,13,57.0,26.0,0.000246996610492297,83.0,121.33333333333333,634.6153846153846,0.01610391675553008,0.3132530120481928,2025-10-01,-0.3575187832513192,-0.3575187832513192,0.1883011903556756
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-11,8,149.0,30.0,0.0008656040852644203,179.0,128.0,634.6153846153846,0.016988747346493274,0.16759776536312848,2025-11-01,-0.29529825034131413,-0.29529825034131413,0.2020116693737629
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-12,11,86.0,24.0,0.0003868621610120314,110.0,124.0,634.6153846153846,0.01645784899191536,0.21818181818181817,2025-12-01,-0.3400192583703803,-0.3400192583703803,0.19215726257951263
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,NaT,180,1136.0,155.0,0.00027746613881474033,1291.0,526.6666666666666,634.6153846153846,0.06990161668609211,0.12006196746707978,,0.42542292253291125,0.42542292253291125,0.36082471799994087
Andhra Pradesh,East Godavari,2025-01,136,20508.0,191148.0,0.060207130552325384,211656.0,211656.0,18928.23076923077,0.9418517442672938,0.9031069282231545,2025-01-01,3.3196998959587893,3.3196998959587893,0.9985872356254992
Andhra Pradesh,East Godavari,2025-02,145,507.0,991.0,0.00039966863254898145,1498.0,106577.0,18928.23076923077,0.47425886036198067,0.6615487316421896,2025-02-01,-0.3002324755903165,-0.3002324755903165,0.20092439820164334
Andhra Pradesh,East Godavari,2025-03,121,1001.0,1217.0,0.0007091407215906494,2218.0,71790.66666666667,18928.23076923077,0.319462545933552,0.548692515779982,2025-03-01,-0.2878306098154454,-0.2878306098154454,0.20365718611809278
Andhra Pradesh,East Godavari,2025-04,114,1138.0,670.0,0.0006135498132541691,1808.0,1841.3333333333333,18928.23076923077,0.008193781474550736,0.37057522123893805,2025-04-01,-0.29489278338169145,-0.29489278338169145,0.20210101522122575
Andhra Pradesh,East Godavari,2025-05,69,541.0,305.0,0.00047432664958866455,846.0,1624.0,18928.23076923077,0.007226666065172191,0.3605200945626478,2025-05-01,-0.3114630540420053,-0.3114630540420053,0.1984497069217475
Andhra Pradesh,East Godavari,2025-06,116,785.0,1016.0,0.0006006368551574729,1801.0,1485.0,18928.23076923077,0.006608127528805852,0.5641310383120489,2025-06-01,-0.29501335707672494,-0.29501335707672494,0.20207444644981581
Andhra Pradesh,East Godavari,2025-07,11,523.0,37.0,0.001969480092424887,560.0,1069.0,18928.23076923077,0.00475696183723465,0.06607142857142857,2025-07-01,-0.31638935072480134,-0.31638935072480134,0.19736418283271343
Andhra Pradesh,East Godavari,2025-08,160,808.0,798.0,0.0003883128941158265,1606.0,1322.3333333333333,18928.23076923077,0.005884274277614549,0.49688667496886674,2025-08-01,-0.29837219572408585,-0.29837219572408585,0.20133431638911076
Andhra Pradesh,East Godavari,2025-09,164,1033.0,886.0,0.0004526759066963953,1919.0,1361.6666666666667,18928.23076923077,0.006059304367041954,0.46169880145909326,2025-09-01,-0.29298082907473216,-0.29298082907473216,0.2025223200250117
Andhra Pradesh,East Godavari,2025-10,132,669.0,1081.0,0.0005128854407356477,1750.0,1758.3333333333333,18928.23076923077,0.007824438319742059,0.6177142857142857,2025-10-01,-0.2958918225691116,-0.2958918225691116,0.20188087397240065
Andhra Pradesh,East Godavari,2025-11,127,1309.0,861.0,0.0006610164483433923,2170.0,1946.3333333333333,18928.23076923077,0.008661022814971352,0.3967741935483871,2025-11-01,-0.2886574008671035,-0.2886574008671035,0.20347500025699616
Andhra Pradesh,East Godavari,2025-12,120,852.0,848.0,0.0005480547281003778,1700.0,1873.3333333333333,18928.23076923077,0.008336178835440827,0.4988235294117647,2025-12-01,-0.2967530632479221,-0.2967530632479221,0.20169109703375834
Andhra Pradesh,East Godavari,NaT,2197,11554.0,4981.0,0.00029115911844942825,16535.0,6801.666666666667,18928.23076923077,0.030266855718357667,0.30123979437556697,,-0.04122295384484926,-0.04122295384484926,0.25799791472893485
Andhra Pradesh,Eluru,2025-01,5,1918.0,5114.0,0.0544082943247321,7032.0,7032.0,858.4166666666666,0.6899898548120754,0.7272468714448237,2025-01-01,3.085910802841833,3.085910802841833,0.9470711153686401
Andhra Pradesh,Eluru,2025-02,9,87.0,33.0,0.0005158162146827086,120.0,3576.0,858.4166666666666,0.3508822128566527,0.275,2025-02-01,-0.3691029740153812,-0.3691029740153812,0.1857485795536769
Andhra Pradesh,Eluru,2025-03,12,143.0,79.0,0.0007156949978722581,222.0,2458.0,858.4166666666666,0.24118246062686025,0.35585585585585583,2025-03-01,-0.3181175276555091,-0.3181175276555091,0.1969833739190019
Andhra Pradesh,Eluru,2025-04,9,91.0,31.0,0.000524413151594087,122.0,154.66666666666666,858.4166666666666,0.01517611360602972,0.2540983606557377,2025-04-01,-0.3681032593808739,-0.3681032593808739,0.1859688696392715
Andhra Pradesh,Eluru,2025-05,1,46.0,8.0,0.00208905566946497,54.0,132.66666666666666,858.4166666666666,0.01301744227413756,0.14814814814814814,2025-05-01,-0.40209355695412197,-0.40209355695412197,0.17847900672905487
Andhra Pradesh,Eluru,2025-06,11,68.0,45.0,0.00039741294722145046,113.0,96.33333333333333,858.4166666666666,0.00945236386237627,0.39823008849557523,2025-06-01,-0.37260197523615673,-0.37260197523615673,0.1849775642540958
Andhra Pradesh,Eluru,2025-08,12,168.0,35.0,0.0006544418223786865,203.0,123.33333333333333,858.4166666666666,0.012101642315153009,0.1724137931034483,2025-08-01,-0.3276148166833284,-0.3276148166833284,0.19489061810585312
